,filename,P_in,P_rec,N_cal,seed,loss,mean_hem1_ipsi,mean_hem1_contra,mean_hem2_ipsi,mean_hem2_contra,var_hem1_ipsi,var_hem1_contra,var_hem2_ipsi,var_hem2_contra,max_hem1_ipsi,max_hem1_contra,max_hem2_ipsi,max_hem2_contra,nb_hem1_ipsi_pref,nb_hem2_ipsi_pref
157,IpsiContra_In05_Rec07_Col40_s1.npz,0.5,0.7,40,1,0.009521903470158577,-0.1276981234550476,-0.05751810222864151,-0.14852122962474823,-0.10550831258296967,0.1544274538755417,0.2009645700454712,0.11816616356372833,0.1931239664554596,0.4923481345176697,0.5886543989181519,0.2539304196834564,0.5462431907653809,2,1
158,IpsiContra_In10_Rec05_Col20_s0.npz,1.0,0.5,20,0,0.009954343549907207,-0.11067628860473633,-0.14719447493553162,-0.034648120403289795,-0.08459887653589249,0.12493293732404709,0.2948678433895111,0.09837920218706131,0.20986363291740417,0.22501665353775024,0.6319947242736816,0.21297721564769745,0.39869704842567444,1,5
159,IpsiContra_In05_Rec10_Col10_s2.npz,0.5,1.0,10,2,0.01745620369911194,-0.05865582078695297,-0.1562972217798233,0.0552167072892189,-0.09408161789178848,0.04392946511507034,0.24168050289154053,0.1458503156900406,0.09129218757152557,0.05090872943401337,0.6382485628128052,0.34466034173965454,0.2072991579771042,3,20
160,IpsiContra_In10_Rec10_Col20_s1.npz,1.0,1.0,20,1,0.01080763153731823,-0.150259330868721,-0.15975500643253326,-0.1594202071428299,-0.08902004361152649,0.10028032213449478,0.29876652359962463,0.18165896832942963,0.18333223462104797,0.14351309835910797,1.0504637956619263,0.5533754825592041,0.47718146443367004,2,3
161,IpsiContra_In10_Rec10_Col20_s0.npz,1.0,1.0,20,0,0.010238462127745152,-0.37838441133499146,-0.30322080850601196,-0.08538408577442169,-0.20534320175647736,0.38407647609710693,0.43788856267929077,0.068489670753479,0.3395918607711792,1.0611180067062378,1.0052169561386108,0.12999789416790009,0.8289352655410767,2,6
162,IpsiContra_In05_Rec02_Col10_s2.npz,0.5,0.2,10,2,0.015813613310456276,-0.16709069907665253,-0.20330986380577087,-0.01654437556862831,0.05478823184967041,0.24740320444107056,0.4204433262348175,0.1788475215435028,0.3261798322200775,0.23497818410396576,0.8174429535865784,0.5786391496658325,0.8155455589294434,3,5
163,IpsiContra_In10_Rec05_Col20_s1.npz,1.0,0.5,20,1,0.008888504467904568,-0.03331576660275459,-0.01956748217344284,-0.06152849271893501,-0.0007662696880288422,0.15515398979187012,0.13831251859664917,0.061348944902420044,0.17625950276851654,0.4006366431713104,0.26579561829566956,0.1462312787771225,0.39042890071868896,8,2
164,IpsiContra_In05_Rec05_Col10_s2.npz,0.5,0.5,10,2,0.016987089067697525,-0.07838696986436844,-0.05622147396206856,-0.04328294098377228,-0.09276481717824936,0.08956292271614075,0.1793806254863739,0.20691663026809692,0.20116300880908966,0.18497928977012634,0.5721601843833923,0.484802782535553,0.3377658724784851,4,11
165,IpsiContra_In05_Rec07_Col40_s0.npz,0.5,0.7,40,0,0.011267350055277348,-0.1677982360124588,-0.08707191795110703,-0.12670333683490753,-0.13385310769081116,0.1640373170375824,0.19094452261924744,0.0898607149720192,0.3074832856655121,0.28310003876686096,0.7032650113105774,0.04813501238822937,0.8235674500465393,0,5
166,IpsiContra_In02_Rec07_Col30_s0.npz,0.2,0.7,30,0,0.01008191704750061,-0.15342316031455994,-0.13952922821044922,-0.13694466650485992,-0.0639621689915657,0.18382562696933746,0.30266010761260986,0.12059559673070908,0.22731639444828033,0.3348495662212372,1.132211685180664,0.17406392097473145,0.5965960025787354,2,4
167,IpsiContra_In10_Rec02_Col20_s1.npz,1.0,0.2,20,1,0.00965039525181055,-0.01283484697341919,-0.06331124901771545,-0.10144069045782089,-0.07089529931545258,0.11486729979515076,0.254438579082489,0.13765570521354675,0.23826172947883606,0.2208738774061203,0.39349082112312317,0.12165626883506775,0.3213525116443634,9,3
168,IpsiContra_In10_Rec05_Col30_s0.npz,1.0,0.5,30,0,0.011937795206904411,-0.18716976046562195,-0.038208868354558945,-0.17419706284999847,-0.21491941809654236,0.19598548114299774,0.20800292491912842,0.1904033124446869,0.425045907497406,0.2582560181617737,0.49110138416290283,0.1869337111711502,1.102493166923523,4,3
169,IpsiContra_In07_Rec10_Col40_s0.npz,0.7,1.0,40,0,0.011533426120877266,-0.4504510760307312,-0.136895552277565,-0.2734289765357971,-0.15739844739437103,0.17417943477630615,0.27480611205101013,0.13469275832176208,0.23770438134670258,0.0070884134620428085,0.8584348559379578,-0.017048412933945656,0.6014612913131714,0,1
170,IpsiContra_In10_Rec02_Col30_s0.npz,1.0,0.2,30,0,0.009963175281882286,-0.1183074489235878,-0.0642523542046547,-0.0486602857708931,0.0271131694316864,0.304966539144516,0.27649274468421936,0.08474887162446976,0.3404514789581299,0.5960177779197693,0.6981065273284912,0.18108557164669037,0.8045874834060669,5,5
171,IpsiContra_In02_Rec07_Col20_s1.npz,0.2,0.7,20,1,0.00893599633127451,-0.0694623813033104,-0.1432884782552719,-0.038029324263334274,-0.041422195732593536,0.1034831702709198,0.13823972642421722,0.04924287647008896,0.10813124477863312,0.37561869621276855,0.11789386719465256,0.06812341511249542,0.32519441843032837,6,3
172,IpsiContra_In07_Rec05_Col40_s1.npz,0.7,0.5,40,1,0.009193778969347477,-0.10226269066333771,-0.1161126121878624,-0.17189335823059082,-0.08285923302173615,0.1740359514951706,0.26318642497062683,0.17272266745567322,0.1993514746427536,0.37940219044685364,0.5201124548912048,0.30335190892219543,0.3730413019657135,5,1
173,IpsiContra_In10_Rec10_Col30_s1.npz,1.0,1.0,30,1,0.012061833404004574,-0.12680602073669434,-0.07224948704242706,-0.1606086939573288,-0.07070781290531158,0.12554875016212463,0.3467455804347992,0.15465198457241058,0.1342036873102188,0.3928626775741577,1.1060688495635986,0.4757719039916992,0.4998246729373932,1,1
174,IpsiContra_In07_Rec02_Col40_s1.npz,0.7,0.2,40,1,0.009744436480104923,-0.07281794399023056,-0.03762497380375862,-0.09506940841674805,-0.03991418331861496,0.1500197798013687,0.1779799610376358,0.12084562331438065,0.191854789853096,0.14702066779136658,0.4127945601940155,0.09883542358875275,0.44648855924606323,6,2
175,IpsiContra_In07_Rec02_Col40_s0.npz,0.7,0.2,40,0,0.010201923549175262,-0.04468592628836632,-0.052868377417325974,-0.044741783291101456,-0.14792923629283905,0.09393008053302765,0.2672586739063263,0.10810554772615433,0.24258564412593842,0.11077830940485,0.5285319089889526,0.2336888313293457,0.32208725810050964,5,7
176,IpsiContra_In07_Rec07_Col10_s2.npz,0.7,0.7,10,2,0.016153505071997643,-0.05007750913500786,-0.05467314273118973,-0.05822949483990669,-0.2612062692642212,0.08374091982841492,0.3450409770011902,0.059155289083719254,0.46478569507598877,0.16417546570301056,1.391323447227478,0.04165128618478775,0.5828149318695068,3,4
177,IpsiContra_In10_Rec10_Col30_s0.npz,1.0,1.0,30,0,0.009638087823987007,-0.2452605664730072,-0.08927086740732193,-0.10028791427612305,-0.1301981657743454,0.11910044401884079,0.1989644467830658,0.09872075915336609,0.20642921328544617,-0.04692932218313217,0.4593135118484497,0.3141412138938904,0.6287814974784851,0,6
178,IpsiContra_In07_Rec05_Col40_s0.npz,0.7,0.5,40,0,0.01045584212988615,-0.13051846623420715,-0.08255647867918015,-0.14102880656719208,-0.07315049320459366,0.19065171480178833,0.21531862020492554,0.13710522651672363,0.22825981676578522,0.4490300118923187,0.6274964809417725,0.13949008285999298,0.4953662157058716,3,3
179,IpsiContra_In10_Rec02_Col30_s1.npz,1.0,0.2,30,1,0.010117165744304657,-0.016206074506044388,-0.06037512421607971,-0.0538395531475544,-0.02854221500456333,0.12215140461921692,0.18327811360359192,0.08082733303308487,0.1538023203611374,0.3180502653121948,0.31205636262893677,0.09110862761735916,0.4058583080768585,9,5
180,IpsiContra_In02_Rec07_Col20_s0.npz,0.2,0.7,20,0,0.010093261487782001,-0.050231434404850006,-0.12906751036643982,-0.10474405437707901,-0.10671844333410263,0.18310599029064178,0.2657345235347748,0.10922421514987946,0.2758623957633972,0.4188462495803833,1.037453532218933,0.1986953616142273,0.7933131456375122,5,5
181,IpsiContra_In07_Rec10_Col40_s1.npz,0.7,1.0,40,1,0.012314158491790295,-0.255121648311615,-0.18128928542137146,-0.2015349417924881,-0.08829387277364731,0.2905338406562805,0.28755468130111694,0.09193628281354904,0.29255494475364685,0.8272987604141235,0.8283618092536926,-0.03880413621664047,0.7471179962158203,3,0
182,IpsiContra_In10_Rec05_Col30_s1.npz,1.0,0.5,30,1,0.009736820124089718,-0.043345581740140915,-0.10458381474018097,-0.1396709680557251,-0.07832437753677368,0.21333491802215576,0.242152139544487,0.10293418169021606,0.15925543010234833,0.6239485144615173,0.35782498121261597,0.066169373691082,0.3328309655189514,10,0
183,IpsiContra_In02_Rec07_Col20_s2.npz,0.2,0.7,20,2,0.016868548467755318,-0.01994788646697998,-0.06509675830602646,-0.07426802814006805,0.024722686037421227,0.06550782918930054,0.14276164770126343,0.06482025980949402,0.19568602740764618,0.13953262567520142,0.5258964896202087,0.044483017176389694,0.5416566729545593,11,1
184,IpsiContra_In10_Rec10_Col30_s2.npz,1.0,1.0,30,2,0.01788627728819847,-0.40242940187454224,-0.16312749683856964,-0.16786839067935944,-0.15515191853046417,0.5970045924186707,0.2444010227918625,0.09982005506753922,0.4364316463470459,2.038311719894409,0.5940592885017395,-0.024548862129449844,1.0828330516815186,5,1
185,IpsiContra_In07_Rec05_Col40_s2.npz,0.7,0.5,40,2,0.014517934992909431,-0.056042276322841644,-0.08690083026885986,-0.12939271330833435,-0.181858092546463,0.5113784670829773,0.20965318381786346,0.15320110321044922,0.6169853210449219,2.021810531616211,0.6162647604942322,0.13519051671028137,1.58402681350708,8,3
186,IpsiContra_In07_Rec07_Col10_s0.npz,0.7,0.7,10,0,0.010122385807335377,-0.06354676187038422,-0.06894530355930328,-0.11123190820217133,-0.10532913357019424,0.08329588919878006,0.2137276828289032,0.11769400537014008,0.23403982818126678,0.21406693756580353,0.6315585970878601,0.19145649671554565,0.528891384601593,5,4
187,IpsiContra_In07_Rec02_Col40_s2.npz,0.7,0.2,40,2,0.015983955934643745,0.0038622021675109863,-0.04298566281795502,-0.05312665179371834,0.10010107606649399,0.17814135551452637,0.20266617834568024,0.13570410013198853,0.30640318989753723,0.7457321286201477,0.5541834235191345,0.2733842134475708,0.8277823328971863,15,0
188,IpsiContra_In07_Rec07_Col10_s1.npz,0.7,0.7,10,1,0.012224159203469753,-0.04601734131574631,-0.12398610264062881,-0.05901388078927994,-0.05404933542013168,0.16143947839736938,0.14991173148155212,0.043594419956207275,0.12586013972759247,0.5477107763290405,0.29357317090034485,0.04698989912867546,0.3073619306087494,8,0
189,IpsiContra_In10_Rec02_Col30_s2.npz,1.0,0.2,30,2,0.0171643253415823,0.04034246876835823,-0.025518083944916725,-0.20663031935691833,-0.20541317760944366,0.27898380160331726,0.18607774376869202,0.20132356882095337,0.6051785945892334,1.247316837310791,0.5976521968841553,0.08894766122102737,0.9840170741081238,13,3
190,IpsiContra_In10_Rec05_Col30_s2.npz,1.0,0.5,30,2,0.015962619334459305,0.013376185670495033,-0.10455666482448578,-0.09204454720020294,-0.171266108751297,0.4270937442779541,0.22048264741897583,0.05116117373108864,0.5092317461967468,2.1677064895629883,0.7193453311920166,0.003127363510429859,1.1379690170288086,8,2
191,IpsiContra_In07_Rec10_Col40_s2.npz,0.7,1.0,40,2,0.01744290255010128,-0.14622797071933746,-0.16882532835006714,-0.030992072075605392,-0.1854064166545868,0.1148776113986969,0.5421385169029236,0.5417876839637756,0.1996903121471405,0.2907690405845642,1.9127641916275024,1.4383635520935059,0.48062142729759216,2,9
